maxTime,moves,ProfundidadIterativa2time,ProfundidadlenSolution,AscensoColinaSimple1lenClosed,ProfundidadIterativa2lenOpened,ProfundidadLimitadatime,BidireccionallenOpened,AscensoColinaSimple1time,Bidireccionaltime,ProfundidadIterativa2lenClosed,AscensoColinaMaximaPendiente1time,ProfundidadlenClosed,ProfundidadIterativalenOpened,AscensoColinaMaximaPendiente1lenSolution,ProfundidadlenOpened,ProfundidadIterativatime,AscensoColinaSimple1lenOpened,ProfundidadIterativa2lenSolution,Anchuratime,AscensoColinaSimple1lenSolution,ProfundidadIterativalenSolution,Profundidadtime,AnchuralenClosed,ProfundidadLimitadalenClosed,AnchuralenSolution,BidireccionallenClosed,AscensoColinaMaximaPendiente1lenClosed,ProfundidadLimitadalenSolution,AscensoColinaMaximaPendiente1lenOpened,ProfundidadLimitadalenOpened,BidireccionallenSolution,ProfundidadIterativalenClosed,AnchuralenOpened,Voraz1lenClosed,AStar1time,AscensoColinaMaximaPendiente2time,AscensoColinaSimple2lenSolution,Voraz2lenSolution,AStar2time,Voraz1time,AscensoColinaMaximaPendiente2lenSolution,AscensoColinaSimple2lenClosed,AStar1lenClosed,AStar2lenOpened,AscensoColinaSimple2time,Voraz2time,AStar2lenSolution,Voraz1lenSolution,AStar1lenOpened,Voraz2lenOpened,AscensoColinaSimple2lenOpened,Voraz1lenOpened,AStar1lenSolution,AStar2lenClosed,AscensoColinaMaximaPendiente2lenClosed,Voraz2lenClosed,AscensoColinaMaximaPendiente2lenOpened,AscensoColinaMaximaPendiente3lenClosed,AscensoColinaSimple3lenClosed,AStar3lenOpened,Voraz3lenOpened,AStar3time,AscensoColinaMaximaPendiente3lenOpened,AscensoColinaSimple3lenSolution,Voraz3lenClosed,AStar3lenSolution,AscensoColinaSimple3time,AscensoColinaMaximaPendiente3time,AStar3lenClosed,Voraz3time,Voraz3lenSolution,AscensoColinaMaximaPendiente3lenSolution,AscensoColinaSimple3lenOpened,VorazBidireccional1lenClosed,VorazBidireccional2lenSolution,VorazBidireccional2time,VorazBidireccional2lenOpened,VorazBidireccional1lenOpened,VorazBidireccional2lenClosed,VorazBidireccional3lenSolution,VorazBidireccional3lenOpened,VorazBidireccional3lenClosed,VorazBidireccional3time,VorazBidireccional1time,VorazBidireccional1lenSolution,IDAStar2lenClosed,IDAStar2time,AStar2maxMemory,Voraz3maxMemory,ProfundidadIterativa2maxMemory,AStar1maxMemory,AnchuramaxMemory,ProfundidadIterativamaxMemory,AscensoColinaSimple1maxMemory,AscensoColinaMaximaPendiente3maxMemory,Voraz2maxMemory,AscensoColinaMaximaPendiente1maxMemory,AscensoColinaMaximaPendiente2maxMemory,AscensoColinaSimple3maxMemory,IDAStar2lenOpened,IDAStar2maxMemory,IDAStar2lenSolution,ProfundidadLimitadamaxMemory,VorazBidireccional1maxMemory,VorazBidireccional3maxMemory,BidireccionalmaxMemory,ProfundidadmaxMemory,AscensoColinaSimple2maxMemory,AStar3maxMemory,Voraz1maxMemory,VorazBidireccional2maxMemory,IDAStar3lenClosed,IDAStar1maxMemory,IDAStar1lenSolution,IDAStar1time,IDAStar3time,IDAStar1lenOpened,IDAStar1lenClosed,IDAStar3lenSolution,IDAStar3maxMemory,IDAStar3lenOpened
40,"[10, 6, 8, 8]",4.661046504974365,inf,0,5938,40.00147247314453,191,0.011318683624267578,0.3287029266357422,593,0.010606765747070312,7296,7400,inf,70457,5.702196359634399,0,4,3.7720556259155273,inf,4,42.6078314781189,562,4056,4,22,0,inf,0,40506,4,739,4706,1279,2.110562801361084,0.012953758239746094,inf,4,0.0613703727722168,40.680083990097046,inf,0,45,49,0.0141448974609375,0.03547930717468262,4,inf,405,40,0,12104,6,6,0,5,0,0,0,1834,11842,40.13977670669556,0,inf,1249,inf,0.006822347640991211,0.010982275009155273,194,40.635605812072754,inf,inf,0,5,4,0.05224418640136719,43,43,5,4,43,5,0.07909083366394043,0.06412672996520996,4,0,0.011630535125732422,473953,106391101,60459,3616693,43049219,60701,40354,63552,406885,70391,63628,43040,5,78196,4,256037,417425,426617,1750622,629459700,76075,16164041,108740968,426123,6244,218274,inf,40.00080490112305,40.00142288208008,18,6036,inf,264226,24
70,"[1, 2, 6, 2, 11, 7, 5]",70.00084328651428,inf,0,77844,70.00147294998169,3724,0.008209466934204102,70.61156868934631,7800,0.011881828308105469,8104,77774,inf,78257,70.0002179145813,0,inf,73.57828998565674,inf,inf,73.587881565094,8331,6976,inf,444,0,inf,0,69650,inf,7793,69767,1704,70.09459686279297,0.03644585609436035,inf,inf,26.09132432937622,70.8766279220581,inf,0,254,1474,0.004888057708740234,70.82185363769531,7,inf,2412,15971,0,16276,inf,163,0,1701,0,0,0,2484,16343,70.21148610115051,0,inf,1718,inf,0.008541345596313477,0.019742250442504883,262,70.75900483131409,inf,inf,0,400,inf,70.39344525337219,3813,3795,402,inf,3913,412,70.44299077987671,70.18194699287415,inf,211,2.426445722579956,13094946,146551845,80768,21249245,632143290,70965,53888,64558,143825881,69363,58165,59231,8,120860,7,255046,34196230,35252185,33803524,700934564,51056,21872209,145907792,34358248,13842,202720,inf,70.00039792060852,70.0006058216095,15,10469,inf,219992,16
100,"[1, 2, 5, 4, 1, 9, 2, 2, 1, 7]",100.00081086158752,inf,0,114574,100.00151515007019,4470,0.021398067474365234,100.97335505485535,11480,0.011143922805786133,11434,112447,inf,110404,100.0005350112915,0,inf,104.97657465934753,inf,inf,105.28540515899658,11671,10262,inf,532,0,inf,0,102426,inf,11266,97736,2032,100.28960275650024,0.021275758743286133,inf,inf,12.946850061416626,100.98614048957825,inf,0,304,1065,0.025344133377075195,101.02774906158447,8,inf,2889,19783,0,19435,inf,113,0,2064,0,0,0,2960,20011,100.33657693862915,0,inf,2104,inf,0.020490169525146484,0.0192108154296875,314,100.89367699623108,inf,inf,0,484,inf,100.30607628822327,4659,4565,494,inf,4509,478,100.2799289226532,100.55969595909119,inf,60,0.7265005111694336,9425257,180907078,80175,25429523,886830435,71207,69456,72432,179252226,64598,87153,69458,9,121545,8,250607,41517314,41008265,40910978,987132517,77790,26075605,175663572,42365796,15853,229186,inf,100.00059843063354,100.00074172019958,18,14767,inf,272205,19
70,"[1, 0, 9, 2, 8, 7, 3]",1.6792395114898682,inf,0,2933,70.00122785568237,62,0.0035986900329589844,0.07126212120056152,293,0.00620722770690918,13443,400,inf,129798,0.1865551471710205,0,3,0.1899888515472412,inf,3,74.76608061790466,36,12219,3,7,0,inf,0,121964,3,39,299,2357,0.6809554100036621,0.009802818298339844,inf,3,0.02398514747619629,70.81371116638184,inf,0,25,41,0.004112720489501953,0.047417640686035156,3,inf,231,51,0,22344,3,5,0,6,0,0,0,389,20339,1.2656090259552002,0,inf,2144,3,0.003635883331298828,0.006169557571411133,42,70.76121258735657,inf,inf,0,7,3,0.07808160781860352,63,63,7,3,63,7,0.0771644115447998,0.08070635795593262,3,1,0.031455039978027344,376010,183867810,67366,2071667,2752906,45278,56662,62349,478817,61906,62090,60310,4,42726,3,250525,593960,603272,580488,1159896921,59623,3449358,201818640,602770,3868,123014,5,10.447901487350464,38.129228353500366,6,1713,7,119761,8
90,"[0, 1, 10, 6, 11, 11, 8, 7, 2]",90.00050044059753,inf,0,99999,90.00100088119507,4196,0.014484643936157227,90.22911095619202,10020,0.011111974716186523,10053,96430,inf,97072,90.00111150741577,0,inf,95.08863925933838,inf,inf,94.80745768547058,10424,8840,inf,500,0,inf,0,88233,inf,9661,87297,1946,90.30237793922424,0.03149676322937012,inf,inf,90.27714824676514,90.92236852645874,inf,0,289,2729,0.022740602493286133,90.91127181053162,inf,inf,2760,18427,0,18460,inf,304,0,1944,0,0,0,2777,18569,90.21396780014038,0,inf,1958,inf,0.0171811580657959,0.01666736602783203,293,90.86799716949463,inf,inf,0,470,inf,90.89913558959961,4292,4429,456,inf,4429,470,90.37808084487915,90.5331974029541,inf,4232,32.49571919441223,24236861,168060659,83879,24291699,792558116,75919,38320,65319,167276964,57371,65134,62367,10,139768,9,257669,39906071,39907777,38063671,868452327,59192,24452629,167078304,38683961,23483,199746,inf,90.00040674209595,90.000479221344,15,13805,inf,193232,15
10,[2],0.025548934936523438,inf,0,56,10.001001834869385,6,0.0034487247467041016,0.007993698120117188,5,0.0029518604278564453,2067,6,1,19979,0.0035588741302490234,0,1,0.010987997055053711,1,1,10.678332090377808,0,1818,1,1,0,inf,0,18173,1,0,5,2,0.004179716110229492,0.0033636093139648438,1,1,0.004488468170166016,0.0048520565032958984,1,0,2,11,0.0038979053497314453,0.010253190994262695,1,1,11,11,0,11,1,2,0,2,0,0,0,21,21,0.014266490936279297,0,inf,3,1,0.004437923431396484,0.0029900074005126953,3,0.009289741516113281,1,inf,0,1,1,0.0036270618438720703,6,6,1,1,6,1,0.0052530765533447266,0.003496885299682617,1,0,0.0022971630096435547,148866,226316,48215,147996,62427,29294,44600,49289,135721,56323,56528,47266,2,76804,1,257689,107622,107858,74370,179992745,47111,236026,133066,107735,1,76324,1,0.001992940902709961,0.00780034065246582,2,0,1,84282,2
10,[3],0.0527646541595459,inf,0,78,10.001173973083496,8,0.002407073974609375,0.005211353302001953,7,0.0034155845642089844,2075,8,1,20056,0.00748896598815918,0,1,0.014256954193115234,1,1,10.676506280899048,0,1830,1,1,0,inf,0,18297,1,0,7,2,0.004057407379150391,0.0036933422088623047,1,1,0.004395723342895508,0.0048980712890625,1,0,2,11,0.002845287322998047,0.005051851272583008,1,1,11,11,0,11,1,2,0,2,0,0,0,11,11,0.00408935546875,0,1,2,1,0.002557039260864258,0.003206491470336914,2,0.008764028549194336,1,1,0,1,1,0.004169464111328125,8,8,1,1,8,1,0.00422215461730957,0.004283428192138672,1,0,0.0024874210357666016,149001,135892,50822,147847,78643,29502,44480,57018,134197,56446,56729,47338,2,77299,1,257712,122680,123699,90498,180692865,46875,148943,133390,123297,0,76819,1,0.0023543834686279297,0.0022287368774414062,2,0,1,77065,2
10,[4],0.047127723693847656,inf,0,100,10.000962495803833,10,0.0032842159271240234,0.006809234619140625,9,0.0034210681915283203,2027,10,1,19592,0.005083322525024414,0,1,0.019951820373535156,1,1,10.661864995956421,0,1844,1,1,0,inf,0,18437,1,0,9,2,0.004290342330932617,0.0037469863891601562,1,1,0.004753589630126953,0.00492405891418457,1,0,2,11,0.0036907196044921875,0.006775379180908203,1,1,11,11,0,11,1,2,0,2,0,0,0,21,21,0.010169744491577148,0,inf,3,1,0.0036163330078125,0.0032148361206054688,3,0.009685993194580078,1,inf,0,1,1,0.005005836486816406,10,10,1,1,10,1,0.005013942718505859,0.005393028259277344,1,0,0.00835108757019043,149152,225584,49387,148224,95043,29294,44576,49121,133484,56343,56512,47366,2,77250,1,258056,139872,140302,107434,176564326,46845,236286,133125,140103,1,76762,1,0.005914926528930664,0.022824525833129883,2,0,1,84852,2
10,[9],0.030255794525146484,inf,0,67,10.000969409942627,7,0.0021810531616210938,0.00899052619934082,6,0.0029802322387695312,2084,7,1,20143,0.003905057907104492,0,1,0.012365341186523438,1,1,10.6724534034729,0,1844,1,1,0,inf,0,18442,1,0,6,2,0.004276275634765625,0.003321409225463867,1,1,0.004410743713378906,0.006083488464355469,1,0,2,11,0.0024399757385253906,0.0059168338775634766,1,1,11,11,0,11,1,2,0,2,0,0,0,11,11,0.004300117492675781,0,1,2,1,0.002002716064453125,0.003021240234375,2,0.005269527435302734,1,1,0,1,1,0.0036499500274658203,7,7,1,1,7,1,0.00363922119140625,0.003941059112548828,1,0,0.00400853157043457,148360,135792,48215,147382,70551,29294,44544,56648,137421,56252,56417,47258,2,76704,1,259995,114506,115438,82446,181465784,46982,148408,132942,115125,0,76216,1,0.002866029739379883,0.003901958465576172,2,0,1,76682,2
10,[5],0.060927391052246094,1,0,122,10.000955581665039,12,0.002957582473754883,0.00629878044128418,11,0.0029251575469970703,1,12,1,11,0.007769584655761719,0,1,0.017806053161621094,1,1,0.007483482360839844,0,1899,1,1,0,inf,0,18977,1,0,11,2,0.004431724548339844,0.0033419132232666016,1,1,0.0043621063232421875,0.004632234573364258,1,0,2,11,0.003468751907348633,0.004923343658447266,1,1,11,11,0,11,1,2,0,2,0,0,0,11,11,0.004016876220703125,0,1,2,1,0.0030651092529296875,0.003000020980834961,2,0.0060274600982666016,1,1,0,1,1,0.005875825881958008,12,12,1,1,12,1,0.0057451725006103516,0.006299495697021484,1,0,0.0041239261627197266,149215,134867,54858,148287,111955,44516,45288,50047,134658,49635,49872,48190,2,76879,1,260556,156067,156607,124258,121775,47639,148701,133957,156350,0,76519,1,0.0032160282135009766,0.007812023162841797,2,0,1,76853,2
10,[11],0.05821418762207031,inf,0,111,10.000827550888062,11,0.0034513473510742188,0.007383584976196289,10,0.003237485885620117,2052,11,1,19834,0.009679555892944336,0,1,0.017191648483276367,1,1,10.67089581489563,0,1840,1,1,0,inf,0,18399,1,0,10,2,0.004580020904541016,0.0036127567291259766,1,1,0.004368305206298828,0.0048828125,1,0,2,11,0.0038356781005859375,0.0070950984954833984,1,1,11,11,0,11,1,2,0,2,0,0,0,11,11,0.003999233245849609,0,1,2,1,0.0032472610473632812,0.0032134056091308594,2,0.0046710968017578125,1,1,0,1,1,0.0056149959564208984,11,11,1,1,11,1,0.005593299865722656,0.006539583206176758,1,0,0.006118297576904297,149375,134069,49643,148387,103511,29294,44896,50133,134304,49577,50388,47853,2,77246,1,265222,147127,148689,115862,178700714,47182,148910,133999,148270,0,76728,1,0.0029706954956054688,0.006073713302612305,2,0,1,77070,2
10,[1],0.015491008758544922,inf,0,34,10.000879526138306,4,0.001413106918334961,0.003862619400024414,3,0.0034356117248535156,2113,4,1,20423,0.0026869773864746094,0,1,0.008939981460571289,1,1,10.680440425872803,0,1838,1,1,0,inf,0,18380,1,0,3,2,0.004147052764892578,0.0035986900329589844,1,1,0.0043179988861083984,0.004859447479248047,1,0,2,11,0.0016973018646240234,0.0049669742584228516,1,1,11,11,0,11,1,2,0,2,0,0,0,11,11,0.003947257995605469,0,1,2,1,0.0013778209686279297,0.003104686737060547,2,0.004570960998535156,1,1,0,1,1,0.006016731262207031,4,4,1,1,4,1,0.0025284290313720703,0.003881692886352539,1,0,0.0013942718505859375,149065,134173,48471,147629,45539,29294,44728,57082,134012,56612,56863,47752,2,77303,1,257224,89633,92325,58098,183952294,47401,149011,133315,92012,0,76813,1,0.0013685226440429688,0.0012590885162353516,2,0,1,77131,2
10,[0],0.005742311477661133,inf,0,12,0.0012459754943847656,2,0.0007798671722412109,0.0014564990997314453,1,0.002916097640991211,2063,2,1,19940,0.0019359588623046875,0,1,0.0029315948486328125,1,1,10.710134506225586,0,0,1,1,0,3,0,3,1,0,1,2,0.0040209293365478516,0.003306150436401367,1,1,0.0042912960052490234,0.004750490188598633,1,0,2,11,0.0009853839874267578,0.004922389984130859,1,1,11,11,0,11,1,2,0,2,0,0,0,11,11,0.003961086273193359,0,1,2,1,0.00078582763671875,0.003044605255126953,2,0.005402088165283203,1,1,0,1,1,0.0017218589782714844,2,2,1,1,2,1,0.0017178058624267578,0.002140045166015625,1,0,0.0008518695831298828,153429,142917,48743,152117,29076,29294,47811,61145,142754,60509,60824,51515,2,78907,1,51218,78321,78553,55125,179663296,50828,153093,142177,78372,0,78483,1,0.0008251667022705078,0.0007569789886474609,2,0,1,78615,2
10,[6],0.0005958080291748047,inf,0,1,0.0005183219909667969,1,0.0005426406860351562,0.0012416839599609375,0,0.0030078887939453125,2064,1,1,19950,0.0013892650604248047,0,1,0.003937959671020508,1,1,10.739341497421265,0,0,1,1,0,1,0,1,1,0,0,2,0.005511283874511719,0.0033922195434570312,1,1,0.004517793655395508,0.004772663116455078,1,0,2,11,0.0008842945098876953,0.00490880012512207,1,1,11,11,0,11,1,2,0,2,0,0,0,11,11,0.004274845123291016,0,1,2,1,0.0005478858947753906,0.0030448436737060547,2,0.004650115966796875,1,1,0,1,1,0.0013146400451660156,1,1,1,1,1,1,0.0015652179718017578,0.0015025138854980469,1,0,0.0005779266357421875,155427,142598,33354,151843,21132,21821,41363,60973,142375,60909,60746,44743,2,73603,1,35842,70404,70741,48737,179739454,44700,155093,141854,70436,0,73265,1,0.0005908012390136719,0.0005090236663818359,2,0,1,73577,2
10,[7],0.010685205459594727,inf,0,23,10.0008864402771,3,0.001195669174194336,0.0029659271240234375,2,0.0030226707458496094,2068,3,1,19989,0.0023517608642578125,0,1,0.00638580322265625,1,1,10.673622369766235,0,1825,1,1,0,inf,0,18243,1,0,2,2,0.004014492034912109,0.0033609867095947266,1,1,0.00437617301940918,0.004910707473754883,1,0,2,11,0.0013422966003417969,0.0049419403076171875,1,1,11,11,0,11,1,2,0,2,0,0,0,11,11,0.004338264465332031,0,1,2,1,0.0011396408081054688,0.003104686737060547,2,0.004620790481567383,1,1,0,1,1,0.00400233268737793,3,3,1,1,3,1,0.0043964385986328125,0.002294778823852539,1,0,0.00115203857421875,147207,134179,48599,145667,37328,29294,44784,56967,134018,56682,56769,47854,2,75277,1,263494,81611,82097,49422,180093341,47521,147031,133319,81784,0,74849,1,0.0010986328125,0.0009982585906982422,2,0,1,75099,2
10,[8],0.020841360092163086,inf,0,45,10.000906944274902,5,0.0030345916748046875,0.007282257080078125,4,0.003570556640625,2071,5,1,20018,0.003064870834350586,0,1,0.010894775390625,1,1,10.67525839805603,0,1803,1,1,0,inf,0,18023,1,0,4,2,0.00412440299987793,0.0034210681915283203,1,1,0.004740715026855469,0.005876779556274414,1,0,2,11,0.003419160842895508,0.007330894470214844,1,1,11,11,0,11,1,2,0,2,0,0,0,11,11,0.003962516784667969,0,inf,2,1,0.006148099899291992,0.0029747486114501953,2,0.004585981369018555,1,inf,0,1,1,0.002876758575439453,5,5,1,1,5,1,0.002972126007080078,0.0030889511108398438,1,0,0.0018095970153808594,148293,135693,48439,146809,53727,29294,44656,49113,135723,56232,56445,47330,2,76637,1,258206,98787,99067,66238,180348512,47161,148065,132940,98829,0,76097,1,0.0015904903411865234,0.006113767623901367,2,0,1,76341,2
10,[10],0.041747093200683594,inf,0,89,10.000988960266113,9,0.0024344921112060547,0.005448579788208008,8,0.002945423126220703,2083,9,1,20134,0.004643440246582031,0,1,0.013690948486328125,1,1,10.6756112575531,0,1831,1,1,0,inf,0,18312,1,0,8,2,0.004105806350708008,0.0034303665161132812,1,1,0.004565000534057617,0.004778623580932617,1,0,2,11,0.0028007030487060547,0.005017995834350586,1,1,11,11,0,11,1,2,0,2,0,0,0,11,11,0.004364490509033203,0,inf,2,1,0.003032684326171875,0.0029985904693603516,2,0.007553815841674805,1,inf,0,1,1,0.005381107330322266,9,9,1,1,9,1,0.004803657531738281,0.007111310958862305,1,0,0.004601001739501953,149101,133393,50598,148113,86711,29294,44696,49414,133757,56479,56706,47475,2,77123,1,258199,130189,131895,98918,181378353,46908,148701,133288,130966,0,76637,1,0.0034775733947753906,0.010165214538574219,2,0,1,77013,2
40,"[2, 10, 7, 3]",2.8458175659179688,inf,0,3576,40.00126266479492,117,0.015083551406860352,0.1496443748474121,356,0.010709285736083984,5650,5038,inf,54568,3.798948287963867,0,4,2.030979633331299,inf,4,42.38636779785156,388,4563,4,12,0,inf,0,45573,4,502,3251,1633,0.5151336193084717,0.012535333633422852,inf,4,0.07991576194763184,40.67291712760925,inf,0,21,58,0.019823312759399414,0.05000710487365723,4,inf,184,40,0,15576,4,7,0,5,0,0,0,68,12267,0.08861637115478516,0,inf,1297,4,0.012923240661621094,0.011250972747802734,8,40.5639009475708,inf,inf,0,5,4,0.0573270320892334,47,47,5,4,47,5,0.03590202331542969,0.053835391998291016,4,0,0.015375375747680664,530062,110198493,54783,1672228,29510647,55685,79375,85062,376730,84559,84741,83023,5,94475,4,250054,466301,464658,1070812,487920286,82336,625414,139685750,464480,7218,252058,inf,40.00165843963623,40.00093150138855,25,7506,inf,287234,27
30,"[2, 2, 2]",0.020302534103393555,inf,0,45,30.000932455062866,5,0.0017108917236328125,0.0041577816009521484,4,0.0031549930572509766,6217,5,1,60042,0.0030159950256347656,0,1,0.00948786735534668,1,1,32.2208297252655,0,5583,1,1,0,inf,0,55743,1,0,4,2,0.004085540771484375,0.003481149673461914,1,1,0.0044193267822265625,0.004830837249755859,1,0,2,11,0.0019252300262451172,0.005025148391723633,1,1,11,11,0,11,1,2,0,2,0,0,0,11,11,0.003970623016357422,0,inf,2,1,0.003271341323852539,0.003062009811401367,2,0.00661158561706543,1,inf,0,1,1,0.005753993988037109,5,5,1,1,5,1,0.002939462661743164,0.003094196319580078,1,0,0.0032303333282470703,148785,134160,48471,147475,53727,29294,44626,49458,134049,56558,56775,47538,2,76897,1,261695,97192,99677,66238,536677941,47251,148725,133304,99489,0,76535,1,0.0016078948974609375,0.004792928695678711,2,0,1,76601,2
40,"[0, 0, 1, 9]",3.1217246055603027,inf,0,4723,40.00123596191406,85,0.010204076766967773,0.10805416107177734,472,0.011194229125976562,8108,6185,inf,78296,3.969669818878174,0,4,2.551151990890503,inf,4,42.64367723464966,469,7163,4,9,0,inf,0,71503,4,618,3920,5,0.04420161247253418,0.018590927124023438,inf,4,0.09156060218811035,0.03918313980102539,4,0,5,58,0.010265111923217773,0.036257028579711914,4,4,40,40,0,40,4,7,0,5,0,0,0,40,40,0.04122662544250488,0,inf,5,4,0.012242555618286133,0.02641749382019043,5,0.03357100486755371,4,inf,0,4,4,0.03887796401977539,33,33,4,4,33,4,0.036647796630859375,0.05497431755065918,4,0,0.008246421813964844,567859,403247,55981,392425,35567807,57353,64286,107509,403378,69669,84798,82804,5,95915,4,251611,353546,354140,788612,701267424,74711,393099,404665,324204,9216,216122,12,7.965761184692383,40.00114345550537,13,2143,inf,280614,24
40,"[1, 0, 4, 10]",0.006995677947998047,inf,0,15,40.0013964176178,14,0.0018329620361328125,0.008258581161499023,1,0.0029287338256835938,8453,26,2,81626,0.014034509658813477,0,2,0.03294730186462402,2,2,42.879255294799805,2,7429,2,2,0,inf,0,74149,2,2,23,3,0.022534847259521484,0.0033736228942871094,2,2,0.0191042423248291,0.011280298233032227,2,0,3,21,0.002179861068725586,0.010162353515625,2,2,21,21,0,21,2,3,0,3,0,0,0,21,21,0.010347366333007812,0,inf,3,2,0.004361867904663086,0.005762338638305664,3,0.009137630462646484,2,inf,0,2,2,0.007231235504150391,14,14,2,2,14,2,0.020244121551513672,0.007549762725830078,2,0,0.0020296573638916016,239184,232320,45373,238440,227273,34600,52238,64868,233015,64232,64547,62718,3,84948,2,259367,180107,180827,148140,730989581,54701,239378,229518,180362,12,100006,4,0.003412485122680664,0.04785299301147461,5,0,8,156516,9
40,"[3, 11, 3, 2]",5.043654203414917,inf,0,7606,40.00106859207153,153,0.020186424255371094,0.22947239875793457,759,0.013206005096435547,7791,9068,4,75236,7.106799602508545,0,4,4.655029296875,inf,4,42.63506770133972,680,6890,4,16,0,inf,0,68800,4,905,5694,1733,0.2441105842590332,0.01970076560974121,inf,4,0.05014467239379883,40.6461226940155,inf,0,13,41,0.018268346786499023,0.03650856018066406,4,inf,119,41,0,16542,4,5,0,5,0,0,0,128,16159,0.267775297164917,0,inf,1706,4,0.011164665222167969,0.011243820190429688,14,40.63439965248108,inf,inf,0,5,4,0.06598377227783203,52,52,5,4,52,5,0.0665583610534668,0.06712222099304199,4,0,0.01911759376525879,411856,144979161,58653,1093660,51968152,59075,79319,70672,421411,84430,78039,68039,5,92782,4,252792,488780,498032,1393729,674064440,74816,1176036,148265118,497590,347,147978,8,0.4579017162322998,2.534503936767578,9,63,16,217874,17
20,"[2, 9]",0.0345768928527832,inf,0,73,20.00090527534485,16,0.0058400630950927734,0.008886098861694336,6,0.005507469177246094,4211,84,inf,40677,0.03757643699645996,0,2,0.054825782775878906,inf,2,21.444628715515137,7,3773,2,2,0,inf,0,37684,2,7,72,3,0.008841753005981445,0.006681919097900391,inf,2,0.00939488410949707,0.009087324142456055,inf,0,3,21,0.0049479007720947266,0.009782791137695312,2,2,21,21,0,21,2,3,0,3,0,0,0,31,31,0.015324592590332031,0,inf,4,2,0.0069844722747802734,0.008984804153442383,4,0.013971805572509766,2,inf,0,2,2,0.009116649627685547,16,16,2,2,16,2,0.00839996337890625,0.012047052383422852,2,0,0.00871133804321289,238909,320937,48420,238043,671357,34536,59430,74456,232760,64352,57145,70228,3,36086,2,259781,196030,196596,164684,364293984,54711,326572,231625,196283,3246,124186,4,0.20737481117248535,10.926168441772461,5,63,8,144761,9
20,"[4, 3]",0.039771318435668945,inf,0,87,20.000789880752563,20,0.004437923431396484,0.01142430305480957,7,0.0030858516693115234,4120,98,2,39798,0.04512906074523926,0,2,0.062444448471069336,2,2,21.372474908828735,8,3670,2,2,0,inf,0,36647,2,8,82,3,0.009000301361083984,0.0035228729248046875,2,2,0.009502887725830078,0.01059722900390625,2,0,3,21,0.005161285400390625,0.009817361831665039,2,2,21,21,0,21,2,3,0,3,0,0,0,31,31,0.016055583953857422,0,inf,4,2,0.004765987396240234,0.00866246223449707,4,0.013887643814086914,2,inf,0,2,2,0.014834165573120117,20,20,2,2,20,2,0.010076284408569336,0.010995864868164062,2,0,0.0053713321685791016,240458,322669,49283,239658,761595,36146,53269,58888,234428,65793,66031,56733,3,86261,2,257961,231634,232065,200614,356466835,56166,327465,233067,231814,0,101441,4,0.009015560150146484,0.013768196105957031,5,0,8,133199,9
30,"[9, 2, 6]",0.3277876377105713,inf,0,672,30.000906229019165,27,0.0059854984283447266,0.015523672103881836,66,0.003077983856201172,6022,194,3,58159,0.09197497367858887,0,3,0.10352063179016113,3,3,32.17526459693909,18,5405,3,3,0,inf,0,53980,3,18,155,4,0.014851808547973633,0.003673076629638672,3,3,0.016991615295410156,0.013342142105102539,3,0,4,31,0.0042438507080078125,0.014498233795166016,3,3,31,31,0,31,3,4,0,4,0,0,0,126,304,0.1573643684387207,0,inf,33,3,0.003353595733642578,0.005850315093994141,14,0.16991543769836426,3,inf,0,3,3,0.019350290298461914,27,27,3,3,27,3,0.020252466201782227,0.030867576599121094,3,0,0.004558563232421875,331361,2796841,65130,312725,1429278,44496,66629,64845,325220,79273,79580,62869,4,98071,3,253756,267700,300397,272859,519945645,69646,1148294,325871,278330,1,160967,11,0.01188349723815918,0.0172119140625,12,0,13,178515,14
30,"[5, 0, 6]",0.05871272087097168,1,0,122,30.00064253807068,12,0.0030236244201660156,0.0066187381744384766,11,0.002961874008178711,1,12,1,11,0.008114337921142578,0,1,0.018070459365844727,1,1,0.009448528289794922,0,5721,1,1,0,inf,0,57127,1,0,11,2,0.004151105880737305,0.0033731460571289062,1,1,0.004445791244506836,0.004789829254150391,1,0,2,11,0.003516674041748047,0.00772404670715332,1,1,11,11,0,11,1,2,0,2,0,0,0,11,11,0.004182100296020508,0,1,2,1,0.0031006336212158203,0.00305938720703125,2,0.006551504135131836,1,1,0,1,1,0.005842447280883789,12,12,1,1,12,1,0.0058672428131103516,0.007873296737670898,1,0,0.0036389827728271484,147970,135872,53412,147102,110377,45216,43667,48801,133418,48327,48566,46747,2,75807,1,261525,154966,155662,122680,120309,46076,147462,132779,155197,0,75201,1,0.004513740539550781,0.004393339157104492,2,0,1,75693,2
